date,time,Temperature(c),relative_humidity_2m (%),dew_point(2m),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),wind_speed_10m (km/h)
16-02-2024,10:00,26.8,53,16.5,0,1015.4,938.6,4
16-02-2024,11:00,26.1,54,16.1,0,1015.7,938.7,3
16-02-2024,12:00,25.7,59,17.1,0.2,1015.6,938.5,3.1
16-02-2024,13:00,23.1,73,18,0.7,1016.9,939,0.4
16-02-2024,14:00,21.6,80,18,0.6,1017.9,939.6,4.3
16-02-2024,15:00,20.8,85,18.2,0,1018.1,939.6,1.8
16-02-2024,16:00,20.4,87,18.1,0,1018.1,939.5,3.2
16-02-2024,17:00,19.8,89,17.9,0,1017.9,939.1,2.9
16-02-2024,18:00,18.9,92,17.6,0,1018.1,939.1,3.1
16-02-2024,19:00,18.3,93,17.2,0,1017.6,938.5,2.9
16-02-2024,20:00,17.9,93,16.8,0,1017.1,937.9,3.1
16-02-2024,21:00,17.6,92,16.3,0,1016.7,937.5,3.1
16-02-2024,22:00,17.2,92,15.9,0,1016.1,936.8,3.1
16-02-2024,23:00,16.8,92,15.5,0,1016.1,936.7,2.9
17-02-2024,00:00,17,90,15.3,0,1016.2,936.8,2.7
17-02-2024,01:00,17.1,89,15.3,0,1016.7,937.3,2.6
17-02-2024,02:00,17.6,87,15.4,0,1017.1,937.8,2.3
17-02-2024,03:00,19.8,83,16.8,0,1017.7,938.9,1.1
17-02-2024,04:00,22.1,72,16.8,0,1018.3,940.1,3.1
17-02-2024,05:00,23.9,67,17.4,0,1017.9,940.2,2.6
17-02-2024,06:00,25.9,54,15.9,0,1016.6,939.5,5.8
17-02-2024,07:00,27.2,47,14.9,0,1015.1,938.4,8
17-02-2024,08:00,27.6,40,12.8,0,1013.9,937.4,9
17-02-2024,09:00,28.2,37,12.1,0,1012.8,936.5,12
17-02-2024,10:00,29.1,34,11.6,0,1012,936,9.3
17-02-2024,11:00,29.1,31,10.2,0,1011.6,935.6,10.1
17-02-2024,12:00,27.3,45,14.4,0,1011.8,935.4,4.6
17-02-2024,13:00,25.5,53,15.2,0,1012.9,935.9,2.6
17-02-2024,14:00,24.6,58,15.8,0,1013.5,936.3,1.8
17-02-2024,15:00,23.8,61,15.9,0,1014,936.5,2.2
17-02-2024,16:00,23.3,61,15.4,0,1014.3,936.7,2.7
17-02-2024,17:00,23.1,60,14.9,0,1014.2,936.5,2.4
17-02-2024,18:00,22.3,63,14.9,0,1014.5,936.6,2
17-02-2024,19:00,21.8,64,14.7,0,1014,936,2
17-02-2024,20:00,21.3,66,14.7,0,1013.8,935.7,2
17-02-2024,21:00,20.8,68,14.7,0,1012.9,934.8,2.1
17-02-2024,22:00,20.3,69,14.5,0,1012.7,934.5,2.5
17-02-2024,23:00,19.9,70,14.3,0,1012.7,934.4,2.5
18-02-2024,00:00,20.6,69,14.7,0,1013,934.8,2.9
18-02-2024,01:00,19.5,73,14.5,0,1013.7,935.2,2.9
18-02-2024,02:00,19.8,72,14.6,0,1014.5,936,2.2
18-02-2024,03:00,21.2,70,15.5,0,1015.1,936.9,1.8
18-02-2024,04:00,23.3,60,15.1,0,1016,938.3,2.2
18-02-2024,05:00,25.1,55,15.5,0,1016.2,938.9,5.7
18-02-2024,06:00,26.3,53,16,0,1015.1,938.2,6.1
18-02-2024,07:00,27.5,49,15.9,0,1014.1,937.5,6.9
18-02-2024,08:00,28.6,41,14.1,0,1012.6,936.4,10.2
18-02-2024,09:00,28.9,38,13.2,0,1011.4,935.4,12
18-02-2024,10:00,28.9,36,12.3,0,1010.8,934.8,11.2
18-02-2024,11:00,28.5,36,12,0,1010.6,934.6,11
18-02-2024,12:00,27.9,38,12.3,0,1010.2,934,8.7
18-02-2024,13:00,25.9,48,14.1,0,1011.3,934.6,3.4
18-02-2024,14:00,25.1,54,15.1,0,1012,935,1.5
18-02-2024,15:00,24.3,55,14.7,0,1012.8,935.6,3.2
18-02-2024,16:00,22.8,64,15.6,0,1013.2,935.5,4.3
18-02-2024,17:00,22.8,68,16.6,0,1013.4,935.7,2.2
18-02-2024,18:00,22.4,72,17.1,0,1013.8,936,1.4
18-02-2024,19:00,22.5,70,16.7,0,1013.3,935.6,0.8
18-02-2024,20:00,22.3,70,16.6,0,1012.9,935.2,3.1
18-02-2024,21:00,20.9,77,16.7,0,1012.8,934.7,2.8
18-02-2024,22:00,20.4,80,16.9,0,1012.4,934.2,1.8
18-02-2024,23:00,20.8,76,16.4,0,1012.3,934.2,0.8
19-02-2024,00:00,21.5,69,15.6,0,1011.9,934,2.8
19-02-2024,01:00,21.4,69,15.5,0,1013.1,935.1,2.3
19-02-2024,02:00,21.9,65,15.1,0,1014,936.1,2.3
19-02-2024,03:00,22.8,64,15.6,0,1014.9,937.1,1.3
19-02-2024,04:00,24.2,56,14.9,0,1015.5,938,3.7
19-02-2024,05:00,25.9,48,14,0,1015.2,938.2,8
19-02-2024,06:00,27.1,41,12.7,0,1014.4,937.7,9.7
19-02-2024,07:00,27.8,40,13,0,1013.4,937,8.5
19-02-2024,08:00,28.7,38,13,0,1012.7,936.5,6.9
19-02-2024,09:00,29.9,35,12.8,0,1011.5,935.7,7.1
19-02-2024,10:00,29.6,33,11.7,0,1010.6,934.8,11.2
19-02-2024,11:00,28.9,35,11.9,0,1010.3,934.4,12
19-02-2024,12:00,28.7,38,13,0,1010.6,934.6,7
19-02-2024,13:00,26.8,46,14.2,0,1011.3,934.8,3.7
19-02-2024,14:00,25.6,51,14.7,0,1012.2,935.3,2.9
19-02-2024,15:00,25.1,55,15.5,0,1012.9,935.9,1.3
19-02-2024,16:00,24.7,54,14.8,0,1013,935.8,3.2
19-02-2024,17:00,23.7,60,15.5,0,1013,935.6,2.2
19-02-2024,18:00,22.6,64,15.5,0,1013.6,935.9,3.1
19-02-2024,19:00,21.7,70,16,0,1013.3,935.4,3.1
19-02-2024,20:00,21.2,73,16.2,0,1013.1,935.1,3.1
19-02-2024,21:00,20.4,76,16.1,0,1012.6,934.4,3.5
19-02-2024,22:00,19.4,81,16.1,0,1012.6,934.1,3.4
19-02-2024,23:00,19.2,80,15.7,0,1012.6,934.1,2.7
20-02-2024,00:00,18.3,73,13.4,0,1014,935.1,4.1
20-02-2024,01:00,17.8,74,13.1,0,1014.6,935.6,3.3
20-02-2024,02:00,18,70,12.5,0,1015.2,936.2,3.2
20-02-2024,03:00,20.6,67,14.2,0,1015.5,937.1,2.2
20-02-2024,04:00,25.4,39,10.4,0,1015.4,938.2,2.8
20-02-2024,05:00,27.4,32,9.3,0,1015.2,938.5,4.2
20-02-2024,06:00,29,28,8.7,0,1014.5,938.3,4.7
20-02-2024,07:00,30.4,24,7.6,0,1013,937.2,10.5
20-02-2024,08:00,31,21,6.1,0,1011.8,936.2,13.2
20-02-2024,09:00,31.1,20,5.5,0,1010.3,934.9,14.8
20-02-2024,10:00,31,20,5.4,0,1009.7,934.3,15.2
20-02-2024,11:00,30.6,20,5.1,0,1009.2,933.7,13.7
20-02-2024,12:00,29.5,24,6.8,0,1009,933.3,7.3
20-02-2024,13:00,27.2,34,10,0,1009.6,933.3,3.2
20-02-2024,14:00,26.1,39,11.1,0,1010.5,933.9,2.8
20-02-2024,15:00,24.6,44,11.5,0,1011.4,934.3,3.6
20-02-2024,16:00,23.2,49,11.9,0,1012.1,934.6,4.1
20-02-2024,17:00,22.3,52,12,0,1011.9,934.2,3.3
20-02-2024,18:00,20.7,61,12.9,0,1012.4,934.3,3.2
20-02-2024,19:00,19.4,62,11.9,0,1012.4,933.9,4.8
20-02-2024,20:00,19,59,10.8,0,1012.1,933.6,4.9
20-02-2024,21:00,18.8,54,9.3,0,1011.4,932.9,6.5
20-02-2024,22:00,19,52,8.9,0,1010.9,932.5,6.5
20-02-2024,23:00,18.8,53,9,0,1010.9,932.4,6.4
21-02-2024,00:00,18.8,55,9.6,0,1011.9,933.3,5.8
21-02-2024,01:00,18.2,56,9.3,0,1012.5,933.7,5.6
21-02-2024,02:00,18.3,57,9.6,0,1012.9,934.1,5.8
21-02-2024,03:00,21.7,50,10.8,0,1013.1,935.2,5.7
21-02-2024,04:00,25.1,38,9.8,0,1013.2,936.1,11
21-02-2024,05:00,27.2,31,8.6,0,1012.9,936.4,14.1
21-02-2024,06:00,28.1,29,8.4,0,1011.9,935.7,10.1
21-02-2024,07:00,29.3,23,6,0,1010.8,934.9,11.5
21-02-2024,08:00,29.9,21,5.2,0,1009.7,934.1,12.6
21-02-2024,09:00,30.2,20,4.8,0,1008.6,933.1,14.5
21-02-2024,10:00,30.1,21,5.4,0,1008,932.5,15.2
21-02-2024,11:00,29.4,22,5.5,0,1007.8,932.2,13.4
21-02-2024,12:00,28.3,26,7,0,1007.8,931.9,9
21-02-2024,13:00,25.8,34,8.7,0,1008.7,932.1,5.6
21-02-2024,14:00,24.6,38,9.3,0,1009.8,932.9,5.9
21-02-2024,15:00,23.7,39,8.9,0,1010.9,933.6,5.9
21-02-2024,16:00,22.4,42,8.9,0,1011.4,933.8,5.6
21-02-2024,17:00,21.8,43,8.7,0,1011.4,933.6,5
21-02-2024,18:00,21.3,44,8.6,0,1011.2,933.3,5.6
21-02-2024,19:00,21.4,44,8.7,0,1011.2,933.4,7.1
21-02-2024,20:00,20.9,46,8.9,0,1010.7,932.8,7.2
21-02-2024,21:00,20.3,48,8.9,0,1010.7,932.6,8
21-02-2024,22:00,19.8,50,9.1,0,1010.1,931.9,8.2
21-02-2024,23:00,19.2,51,8.8,0,1010.6,932.2,7.9
22-02-2024,00:00,18.5,55,9.3,0,1011.2,932.6,8.1
22-02-2024,01:00,18,56,9.1,0,1012.2,933.4,7.4
22-02-2024,02:00,18.1,58,9.7,0,1012.8,934,7.4
22-02-2024,03:00,20,54,10.4,0,1013.7,935.3,7.7
22-02-2024,04:00,22.5,45,10,0,1014.1,936.3,11.8
22-02-2024,05:00,24.4,40,9.9,0,1013.9,936.6,14.8
22-02-2024,06:00,25.5,33,8.1,0,1013.5,936.5,15.3
22-02-2024,07:00,26.3,31,7.9,0,1012.6,935.9,16.2
22-02-2024,08:00,26.9,28,6.8,0,1011.6,935.1,16.1
22-02-2024,09:00,26.8,29,7.3,0,1010.7,934.2,15.8
22-02-2024,10:00,26.5,31,8,0,1010.3,933.8,14.5
22-02-2024,11:00,26,30,7.1,0,1010.4,933.8,13.3
22-02-2024,12:00,25.4,32,7.5,0,1010.2,933.4,9.2
22-02-2024,13:00,23.6,37,8.1,0,1010.9,933.6,4.1
22-02-2024,14:00,22.1,42,8.6,0,1011.9,934.2,4.6
22-02-2024,15:00,20.8,46,8.7,0,1013.1,935,5.2
22-02-2024,16:00,19.8,50,9.1,0,1013.7,935.3,5.2
22-02-2024,17:00,19.1,52,9,0,1013.9,935.3,4.9
22-02-2024,18:00,18.6,54,9.1,0,1013.2,934.5,4.1
22-02-2024,19:00,18.4,54,9,0,1013,934.3,4.4
22-02-2024,20:00,18.6,49,7.7,0,1012.8,934.1,7.1
22-02-2024,21:00,17.6,58,9.3,0,1012.6,933.7,7.1
22-02-2024,22:00,17.3,65,10.6,0,1012.8,933.8,3
22-02-2024,23:00,17.2,67,11.1,0,1013.3,934.2,2.6
23-02-2024,00:00,16.4,67,10.2,0,1013.7,934.4,2.9
23-02-2024,01:00,15.7,68,9.8,0,1014.6,935,3.4
23-02-2024,02:00,15.7,70,10.2,0,1015.7,936,3.8
23-02-2024,03:00,17.8,63,10.6,0,1017.1,937.9,6.2
23-02-2024,04:00,20.2,50,9.5,0,1017.6,939,9.5
23-02-2024,05:00,22.3,40,8,0,1017.2,939.1,10.4
23-02-2024,06:00,23.7,38,8.6,0,1015.9,938.3,7.2
23-02-2024,07:00,24.9,33,7.6,0,1014.4,937.2,5.1
23-02-2024,08:00,25.7,31,7.3,0,1013,936.1,4.1
23-02-2024,09:00,26.2,30,7.2,0,1011.9,935.2,3.4
23-02-2024,10:00,26.3,29,6.9,0,1011.4,934.8,3.5
23-02-2024,11:00,26.1,28,6.2,0,1011.4,934.7,2.6
23-02-2024,12:00,25.8,30,6.9,0,1011,934.3,3.2
23-02-2024,13:00,24,39,9.2,0,1011.6,934.4,3.1
23-02-2024,14:00,22.6,45,10.1,0,1012.3,934.7,3.1
23-02-2024,15:00,21.4,45,9,0,1013.8,935.7,5.8
23-02-2024,16:00,20.3,47,8.6,0,1014.2,935.9,4.7
23-02-2024,17:00,19.4,50,8.7,0,1014.3,935.7,4.7
23-02-2024,18:00,18.6,52,8.6,0,1014.2,935.4,4.7
23-02-2024,19:00,18.3,53,8.6,0,1013.8,935,3.7
23-02-2024,20:00,17.8,56,8.9,0,1013.7,934.7,3.4
23-02-2024,21:00,17.6,56,8.7,0,1013,934,3.1
23-02-2024,22:00,17.3,59,9.2,0,1013.2,934.1,2.3
23-02-2024,23:00,17.1,57,8.5,0,1012.6,933.5,3.3
24-02-2024,00:00,17,56,8.1,0,1012.9,933.8,3.7
24-02-2024,01:00,16.6,54,7.2,0,1014.2,934.9,3.7
24-02-2024,02:00,16.7,55,7.6,0,1014.8,935.5,3.3
24-02-2024,03:00,18.7,49,7.8,0,1015.6,936.7,4.6
24-02-2024,04:00,21.4,41,7.6,0,1016,937.8,8.7
24-02-2024,05:00,23.7,36,7.8,0,1016,938.4,8.3
24-02-2024,06:00,25.6,33,8.1,0,1015.5,938.4,4.5
24-02-2024,07:00,26.7,30,7.7,0,1014,937.3,2.1
24-02-2024,08:00,27.7,28,7.5,0,1012.4,936,4.3
24-02-2024,09:00,28.2,26,6.9,0,1011.2,935,6.6
24-02-2024,10:00,27.9,24,5.5,0,1010.3,934.1,10.2
24-02-2024,11:00,27.5,25,5.7,0,1010.5,934.2,8.9
24-02-2024,12:00,26.9,27,6.4,0,1010.4,934,7.3
24-02-2024,13:00,25.2,34,8.3,0,1011.3,934.4,2.6
24-02-2024,14:00,24.9,35,8.4,0,1012.5,935.4,6.5
24-02-2024,15:00,21.8,43,8.7,0,1013.7,935.8,7.6
24-02-2024,16:00,21.3,44,8.5,0,1014.4,936.3,4.3
24-02-2024,17:00,20.7,46,8.7,0,1014.6,936.3,3.4
24-02-2024,18:00,19.6,50,8.9,0,1014.7,936.1,3.3
24-02-2024,19:00,19,51,8.6,0,1014.1,935.4,4.3
24-02-2024,20:00,18.8,51,8.4,0,1013.8,935.1,3.6
24-02-2024,21:00,18.7,50,8.1,0,1013.7,935,3.9
24-02-2024,22:00,18.2,50,7.6,0,1013.4,934.6,4.3
24-02-2024,23:00,17.4,53,7.8,0,1013.2,934.2,5
25-02-2024,00:00,17.5,53,7.8,0,1012.8,933.8,4.9
25-02-2024,01:00,16.8,58,8.5,0,1014.1,934.8,3.8
25-02-2024,02:00,16.6,62,9.3,0,1015.2,935.8,3.8
25-02-2024,03:00,18.8,57,10.1,0,1016,937.1,6.6
25-02-2024,04:00,21.2,54,11.6,0,1016.6,938.3,8.7
25-02-2024,05:00,23.4,52,13,0,1016.1,938.4,9
25-02-2024,06:00,24.9,48,13.2,0,1015.6,938.3,7.2
25-02-2024,07:00,26.3,42,12.4,0,1014.1,937.3,6.1
25-02-2024,08:00,27.3,37,11.4,0,1013.2,936.7,4
25-02-2024,09:00,27.6,35,10.8,0,1012.3,935.9,3.3
25-02-2024,10:00,27.7,33,10,0,1011.7,935.4,0.8
25-02-2024,11:00,27.5,33,9.8,0,1011.4,935,1.5
25-02-2024,12:00,27,37,11.1,0,1011.3,934.8,3.7
25-02-2024,13:00,25.5,45,12.7,0,1012.1,935.2,2.3
25-02-2024,14:00,24.4,53,14.2,0,1013,935.8,2.1
25-02-2024,15:00,23.7,51,13,0,1013.9,936.4,5.2
25-02-2024,16:00,21.7,56,12.5,0,1014.7,936.7,5.6
25-02-2024,17:00,20.8,56,11.7,0,1015.5,937.2,5.9
25-02-2024,18:00,19.9,55,10.6,0,1015.5,936.9,5.9
25-02-2024,19:00,19.2,54,9.7,0,1015.2,936.5,5.9
25-02-2024,20:00,18.7,54,9.2,0,1014.9,936.1,4.9
25-02-2024,21:00,18.1,55,8.9,0,1014.5,935.6,4.7
25-02-2024,22:00,17.8,55,8.6,0,1014.2,935.2,5
25-02-2024,23:00,17.6,56,8.7,0,1014.2,935.1,4.1
26-02-2024,00:00,18,60,10.1,0,1015.1,936.1,4.1
26-02-2024,01:00,17.9,62,10.5,0,1015.7,936.6,4.1
26-02-2024,02:00,18.2,65,11.5,0,1016.3,937.2,4.6
26-02-2024,03:00,20,65,13.2,0,1016.9,938.3,7.4
26-02-2024,04:00,22,64,14.9,0,1017.3,939.1,9.4
26-02-2024,05:00,23.5,64,16.3,0,1017.5,939.7,10.3
26-02-2024,06:00,24.8,60,16.5,0,1016.6,939.2,9.7
26-02-2024,07:00,26,55,16.3,0,1015.3,938.3,8.2
26-02-2024,08:00,27.2,50,15.9,0,1014,937.4,6.8
26-02-2024,09:00,28.1,46,15.4,0,1012.9,936.6,5.9
26-02-2024,10:00,28.5,42,14.3,0,1012.2,936,6.9
26-02-2024,11:00,27.5,43,13.8,0,1012.2,935.8,7.7
26-02-2024,12:00,26.6,53,16.2,0,1012.6,935.9,6.3
26-02-2024,13:00,24.7,62,16.9,0.1,1013.1,935.9,3.8
26-02-2024,14:00,22.5,77,18.2,0.8,1014.7,936.9,4
26-02-2024,15:00,21.3,85,18.7,0.7,1015.7,937.5,3.5
26-02-2024,16:00,20.9,87,18.6,0,1016.4,938,0.4
26-02-2024,17:00,19.8,90,18.1,2.4,1017.1,938.4,3.6
26-02-2024,18:00,19.9,90,18.2,0,1016.7,938,4.3
26-02-2024,19:00,19.5,88,17.5,0,1016.1,937.4,3.5
26-02-2024,20:00,19.4,87,17.2,0,1015.7,937,1.5
26-02-2024,21:00,19.1,88,17,0,1015.4,936.6,1.9
26-02-2024,22:00,18.8,88,16.8,0,1015.2,936.4,1.8
26-02-2024,23:00,18.7,88,16.7,0,1015.1,936.3,2.1
27-02-2024,00:00,19.1,88,17.1,0,1015.2,936.5,1.8
27-02-2024,01:00,19.1,88,17,0,1015.4,936.6,1.9
27-02-2024,02:00,19.6,88,17.6,0,1016,937.3,1.8
27-02-2024,03:00,21.1,84,18.3,0.5,1016.9,938.5,4.7
27-02-2024,04:00,20.9,84,18.1,1.9,1017.9,939.4,3.6
27-02-2024,05:00,22.9,80,19.3,0,1017.8,939.8,6
27-02-2024,06:00,24.1,73,19,1.3,1016.8,939.2,11.3
27-02-2024,07:00,24.7,70,18.9,0.8,1015.9,938.5,11.4
27-02-2024,08:00,25.7,64,18.4,0,1015.1,938,11.2
27-02-2024,09:00,25.8,65,18.8,0.5,1013.9,936.9,11.2
27-02-2024,10:00,25.9,64,18.6,0,1013,936.1,13
27-02-2024,11:00,25.5,66,18.7,0,1012.7,935.8,11.8
27-02-2024,12:00,26.1,63,18.5,0,1012.3,935.5,9.9
27-02-2024,13:00,24.4,73,19.3,0,1013.2,936,5
27-02-2024,14:00,22.5,78,18.5,0.9,1014.6,936.8,7.6
27-02-2024,15:00,21.8,82,18.6,0.1,1014.9,936.9,2.4
27-02-2024,16:00,21.4,82,18.2,0,1016.2,938,5.5
27-02-2024,17:00,20.7,84,17.9,0.8,1016.1,937.7,5
27-02-2024,18:00,20.1,86,17.7,0,1016.1,937.6,2.8
27-02-2024,19:00,19.4,89,17.5,0,1015.5,936.8,3.2
27-02-2024,20:00,18.9,90,17.2,0,1015.2,936.4,2.5
27-02-2024,21:00,18.5,90,16.9,0,1014.5,935.7,2.2
27-02-2024,22:00,18.2,90,16.6,0,1014.2,935.3,2.2
27-02-2024,23:00,17.9,91,16.4,0,1014.1,935.1,2.1
28-02-2024,00:00,17.7,91,16.2,0,1014.7,935.6,2.4
28-02-2024,01:00,17.6,91,16.1,0,1015.1,936,2.2
28-02-2024,02:00,17.9,90,16.3,0,1015.9,936.8,1.8
28-02-2024,03:00,19.9,85,17.3,0,1016.6,938,1.8
28-02-2024,04:00,22.5,75,17.9,0,1017.3,939.3,3.6
28-02-2024,05:00,24.7,65,17.7,0,1017,939.5,4.7
28-02-2024,06:00,25.9,59,17.3,0,1016.3,939.2,3.1
28-02-2024,07:00,26.9,53,16.5,0.1,1015.1,938.3,4.3
28-02-2024,08:00,27.8,49,16.1,0,1013.7,937.2,7.3
28-02-2024,09:00,28.3,44,14.9,0,1012.6,936.4,9.4
28-02-2024,10:00,28.7,41,14.1,0,1011.7,935.6,10.1
28-02-2024,11:00,28.6,39,13.3,0,1011.4,935.3,10.6
28-02-2024,12:00,28,45,15,0,1011.4,935.2,5.4
28-02-2024,13:00,26,54,16,0,1012.1,935.3,4.1
28-02-2024,14:00,24,64,16.8,0,1013.5,936.1,6.3
28-02-2024,15:00,23,71,17.5,0,1014.5,936.8,4.9
28-02-2024,16:00,21.9,79,18.1,0,1015.2,937.2,3.7
28-02-2024,17:00,21.4,79,17.6,0,1015.2,937,2.5
28-02-2024,18:00,20.5,81,17.2,0,1015.1,936.7,2.3
28-02-2024,19:00,20.1,81,16.7,0,1014.4,936,1.8
28-02-2024,20:00,19.6,82,16.4,0,1014.2,935.7,2.3
28-02-2024,21:00,18.9,83,15.9,0,1013.8,935.1,2.3
28-02-2024,22:00,18,86,15.6,0,1013.7,934.8,2.9
28-02-2024,23:00,16.8,89,15,0,1013.8,934.6,3.4
29-02-2024,00:00,16.5,84,13.8,0,1014.4,935,3.2
29-02-2024,01:00,16,85,13.5,0,1015.3,935.8,3.1
29-02-2024,02:00,16.4,83,13.5,0,1016.4,936.9,3.1
29-02-2024,03:00,19.6,77,15.4,0,1016.6,937.9,2.9
29-02-2024,04:00,22.8,64,15.6,0,1017.4,939.4,7.5
29-02-2024,05:00,25.3,53,15.1,0,1017,939.7,9.7
29-02-2024,06:00,27.7,43,14,0,1016.1,939.4,6.2
29-02-2024,07:00,29.1,37,12.9,0,1015.1,938.8,4.8
29-02-2024,08:00,29.9,33,11.9,0,1013.6,937.7,2.8
29-02-2024,09:00,30.8,26,9.1,0,1012.3,936.7,7.4
29-02-2024,10:00,31.2,22,7,0,1011.4,935.9,8.7
29-02-2024,11:00,30.5,21,5.7,0,1011.3,935.7,12
29-02-2024,12:00,29.4,27,8.5,0,1011.6,935.7,10.2
29-02-2024,13:00,26.8,35,10.1,0,1012.9,936.3,6.5
29-02-2024,14:00,25,44,11.9,0,1014.2,937,3.4
29-02-2024,15:00,24.2,49,12.8,0,1015,937.6,3.1
29-02-2024,16:00,23.5,51,12.8,0,1015.1,937.5,2.9
29-02-2024,17:00,22.9,54,13.1,0,1015,937.2,2.1
29-02-2024,18:00,22.5,55,13,0,1015.7,937.8,3
29-02-2024,19:00,21.8,55,12.4,0,1015.6,937.5,2.9
29-02-2024,20:00,21.1,57,12.2,0,1015.3,937.1,3.4
29-02-2024,21:00,20.4,59,12.2,0,1015.1,936.7,2.9
29-02-2024,22:00,19.8,60,11.8,0,1014.6,936.1,2.6
29-02-2024,23:00,19,62,11.6,0,1014.7,936,3.5
01-03-2024,00:00,17.6,71,12.3,0,1015.5,936.3,4.1
01-03-2024,01:00,17.1,73,12.2,0,1016.5,937.1,3.6
01-03-2024,02:00,17.3,75,12.9,0,1017.4,938,3.3
01-03-2024,03:00,20.7,72,15.5,0,1017.5,939,1.5
01-03-2024,04:00,25.6,48,13.8,0,1017.5,940.2,4
01-03-2024,05:00,28.1,41,13.6,0,1017.3,940.6,6.3
01-03-2024,06:00,29.9,36,13.2,0,1015.9,939.8,4.6
01-03-2024,07:00,31.2,27,10,0,1014.5,938.8,3.8
01-03-2024,08:00,31.6,24,8.6,0,1012.9,937.4,1.4
01-03-2024,09:00,31.8,23,8.1,0,1011.8,936.5,3.4
01-03-2024,10:00,32.1,22,7.7,0,1011.2,936,4.7
01-03-2024,11:00,31.8,20,6.1,0,1010.6,935.3,6.3
01-03-2024,12:00,31.2,26,9.4,0,1010.7,935.3,4
01-03-2024,13:00,28.6,35,11.6,0,1011.1,935,4.2
01-03-2024,14:00,26.6,41,12.3,0,1012.2,935.6,5
01-03-2024,15:00,25.5,44,12.3,0,1012.8,935.8,5
01-03-2024,16:00,24.9,47,12.8,0,1013.3,936.2,2.9
01-03-2024,17:00,24.9,49,13.4,0,1013.4,936.3,1.5
01-03-2024,18:00,23.1,55,13.6,0,1014.2,936.5,3.4
01-03-2024,19:00,22,59,13.6,0,1014.1,936.2,5.1
01-03-2024,20:00,21.6,61,13.8,0,1013.8,935.8,4.8
01-03-2024,21:00,21.2,63,13.9,0,1012.9,934.9,4.2
01-03-2024,22:00,20.7,66,14.2,0,1012.4,934.3,2.9
01-03-2024,23:00,19.4,73,14.5,0.5,1012.9,934.4,4.5
02-03-2024,00:00,20.4,70,14.8,0.1,1013.1,934.9,2.9
02-03-2024,01:00,20.5,71,15,0,1013.7,935.4,0.8
02-03-2024,02:00,21.4,65,14.6,0,1014.8,936.7,3.3
02-03-2024,03:00,22.4,67,16,0,1015.1,937.2,3.9
02-03-2024,04:00,23.7,60,15.5,0,1015.5,937.9,2.9
02-03-2024,05:00,25.1,55,15.5,0,1015.5,938.3,4.6
02-03-2024,06:00,27,45,14.1,0,1014.9,938.2,8.6
02-03-2024,07:00,28,42,13.9,0,1014.1,937.7,10.7
02-03-2024,08:00,28.5,40,13.6,0,1012.5,936.3,10.9
02-03-2024,09:00,29.2,37,13,0,1011.4,935.5,11.3
02-03-2024,10:00,29.5,35,12.4,0,1010.5,934.7,13.4
02-03-2024,11:00,28.2,41,13.7,0.1,1010,933.9,11.9
02-03-2024,12:00,27.5,45,14.5,0,1010,933.8,8
02-03-2024,13:00,25.4,55,15.7,0,1010.8,934,4.7
02-03-2024,14:00,23.6,66,16.9,0,1012,934.6,3.8
02-03-2024,15:00,22.2,74,17.4,0,1013,935.2,3.9
02-03-2024,16:00,21.2,79,17.4,0,1013.1,935.1,3.7
02-03-2024,17:00,20.9,81,17.5,0,1012.8,934.7,2.1
02-03-2024,18:00,20.9,81,17.5,0,1012.9,934.8,1.6
02-03-2024,19:00,20.7,81,17.3,0,1012.3,934.2,1.8
02-03-2024,20:00,20.7,80,17.1,0,1011.9,933.8,3.1
02-03-2024,21:00,20.3,77,16.1,0,1011.4,933.3,2.4
02-03-2024,22:00,20.5,75,15.9,0,1011.1,933,6.4
02-03-2024,23:00,19.9,82,16.8,2.2,1012.3,934,5.8
03-03-2024,00:00,19.3,88,17.3,1.5,1012.7,934.2,5.2
03-03-2024,01:00,19,89,17.1,1.7,1013.5,934.9,5.4
03-03-2024,02:00,19,91,17.5,1.1,1014,935.3,2.2
03-03-2024,03:00,20.5,87,18.3,0.1,1014.5,936.2,1.8
03-03-2024,04:00,22.5,80,18.9,0,1014.4,936.6,3.4
03-03-2024,05:00,24.2,70,18.4,0,1014.2,936.8,5.9
03-03-2024,06:00,25.2,65,18.1,0.2,1013.5,936.4,6.3
03-03-2024,07:00,26.7,55,16.9,0,1012.4,935.8,8.5
03-03-2024,08:00,27.2,49,15.6,0,1011.4,935,10.3
03-03-2024,09:00,27.4,48,15.4,0,1010.5,934.2,11.3
03-03-2024,10:00,27.3,48,15.3,0,1009.6,933.3,11.3
03-03-2024,11:00,27,48,15,0,1009.3,933,11.6
03-03-2024,12:00,26.9,48,15,0,1009.3,933,6.9
03-03-2024,13:00,25.2,58,16.3,0,1010.2,933.4,3.3
03-03-2024,14:00,24,56,14.7,0,1011.6,934.4,7.4
03-03-2024,15:00,23,63,15.6,0,1012.5,935,2.7
03-03-2024,16:00,22.5,65,15.6,0,1012.6,934.9,3.3
03-03-2024,17:00,21.7,68,15.6,0,1012.6,934.7,3.5
03-03-2024,18:00,20.5,73,15.5,0,1012.3,934.1,3.7
03-03-2024,19:00,20.1,74,15.3,0,1012.2,933.9,4.1
03-03-2024,20:00,19.8,74,15.1,0,1012.1,933.8,4.8
